¶mÂí¥«°Ï,¥æ©ö¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¤g¦a²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¥æ©ö¦~¤ë,¥æ©öµ§´É¼Æ,²¾Âà¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,«Øª«²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,Á`»ù¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¨®¦ì²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,¨®¦ìÁ`»ù¤¸
¯«©£°Ï,¤g¦a,¤U·Ë¬w¬q¦Z¼d¤p¬q1~30¦a¸¹,2507.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,10303,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,40193475,16032,,0.0,0
Â×­ì°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«Â×­ì°Ï¥Ð¤ß¸ô¤G¬q211~240¸¹,16.75,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì0,¤C¼h,007,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0811212,106.06,3,2,2,¦³,¦³,3250000,30643,,0.0,0
Â×­ì°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«Â×­ì°Ï¶êÀôªF¸ô3«Ñ16§Ë1~30¸¹,18.43,¦í,,,10304,¤g¦a4«Øª«1¨®¦ì0,¥þ,002,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0760615,20.02,2,1,1,¦³,µL,1560000,77922,,0.0,0
¦Z¨½°Ï,¤g¦a,ÂÂ¦`¬q781~810¦a¸¹,2.0,,¤@¯ë¹A·~°Ï,¤BºØ«Ø¿v¥Î¦a,10304,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,86212,43106,,0.0,0
Â×­ì°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«Â×­ì°Ï¦X§@µó173«Ñ5§Ë1~30¸¹,63.0,¦í,,,10303,¤g¦a1«Øª«1¨®¦ì0,¥þ,002,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0631119,94.03,3,2,2,¦³,µL,3000000,31905,,0.0,0
¦Z¨½°Ï,¤g¦a,¤¤ªÀ¬q451~480¦a¸¹,1542.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,10303,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,7600000,4929,,0.0,0
Â×­ì°Ï,«Øª«,»O¤¤¥«Â×­ì°Ï´f¶§µó63«Ñ1~30¸¹,0.0,,,,10304,¤g¦a0«Øª«1¨®¦ì0,¥þ,003,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1030224,180.67,3,1,3,¦³,µL,3920000,21697,,0.0,0
Â×­ì°Ï,¤g¦a,³Õ·R¬q391~420¦a¸¹,100.0,¦í,,,10304,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,7280000,72800,,0.0,0
Â×­ì°Ï,«Øª«,»O¤¤¥«Â×­ì°Ï´f¶§µó63«Ñ1~30¸¹,0.0,,,,10304,¤g¦a0«Øª«1¨®¦ì0,¥þ,003,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1030224,174.8,3,1,3,¦³,µL,4730000,27059,,0.0,0
Â×­ì°Ï,«Øª«,»O¤¤¥«Â×­ì°Ï´f¶§µó63«Ñ1~30¸¹,0.0,,,,10304,¤g¦a0«Øª«1¨®¦ì0,¥þ,003,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1030224,180.44,3,1,3,¦³,µL,3780000,20949,,0.0,0
Â×­ì°Ï,¤g¦a,³Õ·R¬q391~420¦a¸¹,92.0,¦í,,,10304,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,7020000,76304,,0.0,0
Â×­ì°Ï,¤g¦a,³Õ·R¬q391~420¦a¸¹,86.0,¦í,,,10304,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,7150000,83140,,0.0,0
Â×­ì°Ï,«Øª«,»O¤¤¥«Â×­ì°Ï´f¶§µó63«Ñ1~30¸¹,0.0,,,,10304,¤g¦a0«Øª«1¨®¦ì0,¥þ,003,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1030224,180.67,3,1,3,¦³,µL,3850000,21310,,0.0,0
Â×­ì°Ï,«Øª«,»O¤¤¥«Â×­ì°Ï´f¶§µó63«Ñ1~30¸¹,0.0,,,,10304,¤g¦a0«Øª«1¨®¦ì0,¥þ,003,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1030224,179.82,3,1,3,¦³,µL,3500000,19464,,0.0,0
Â×­ì°Ï,¤g¦a,³Õ·R¬q391~420¦a¸¹,75.0,¦í,,,10304,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,6500000,86667,,0.0,0
¤j¥Ò°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤j¥Ò°Ï¤ô·½¸ô452«Ñ143§Ë1~30¸¹,81.27,¦í,,,10303,¤g¦a1«Øª«1¨®¦ì0,¥þ,004,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0880601,182.81,6,1,3,¦³,µL,2200000,12034,,0.0,0
¤j¨{°Ï,¤g¦a,¤ý¥Ð¬q331~360¦a¸¹,149.5,¨ä¥L,,,10304,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2744000,18355,,0.0,0
±ï´Ï°Ï,¤g¦a,¤T¥Á¬q1591~1620¦a¸¹,229.0,¦í,,,10304,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,5922585,25863,,0.0,0
¨F³À°Ï,¤g¦a,¥_¶Õ§|¬q¤»¸ô­í¤p¬q271~300¦a¸¹,349.0,¦í,,,10301,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,12774000,36602,,0.0,0
¤j¨{°Ï,¤g¦a,ªÀ¸}¬qªÀ¸}¤p¬q61~90¦a¸¹,180.0,¨ä¥L,,,10304,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3084000,17133,,0.0,0
±ï´Ï°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«±ï´Ï°Ï«H¸qµó31«Ñ31~60¸¹,98.0,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì0,¥þ,003,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0810904,148.97,4,2,3,¦³,µL,6980000,46855,,0.0,0
¤j¨{°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤j¨{°Ï¹C¶é¸ô¤@¬q150«Ñ151~180¸¹,33.67,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,10304,¤g¦a1«Øª«1¨®¦ì0,¤G¼h¡A¹q±è¼Ó±è¶¡,004,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g¥[±j¿j³y,0700730,72.94,3,1,1,¦³,µL,2200000,30162,,0.0,0
¨F³À°Ï,¤g¦a,¨F³À¬q¤æ©è¤p¬q241~270¦a¸¹,90.0,°Ó,,,10304,¤g¦a5«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2200000,24444,,0.0,0
±ï´Ï°Ï,¤g¦a,«nÂ²¬q91~120¦a¸¹,180.0,¦í,,,10304,¤g¦a4«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,7078500,39325,,0.0,0
±ï´Ï°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«±ï´Ï°Ï¤å©úµó326«Ñ31~60¸¹,126.0,¦í,,,10302,¤g¦a2«Øª«1¨®¦ì0,¥þ,003,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0861024,106.09,4,3,6,¦³,µL,8700000,82006,,0.0,0
¨F³À°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¨F³À°Ï»OÆW¤j¹D¤C¬q432«Ñ66§Ë91~120¸¹,32.94,¦í,,,10304,¤g¦a1«Øª«2¨®¦ì0,¤@¼h,005,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0960109,73.08,1,1,1,¦³,¦³,2100000,28736,,0.0,0
¨F³À°Ï,¤g¦a,¤½À]¥_¬q541~570¦a¸¹,366.35,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,10304,¤g¦a4«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,7758000,21176,,0.0,0
¨F³À°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¨F³À°Ï¤½©ú¨½¤¤²M¸ô¤»¬q151~180¸¹,206.11,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,10304,¤g¦a4«Øª«1¨®¦ì0,¥þ,004,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1020422,352.53,4,3,4,¦³,¦³,17800000,50492,,0.0,0
¤j¨{°Ï,¤g¦a,¤jªF¬q751~780¦a¸¹,693.19,¦í,,,10303,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,17823600,25712,,0.0,0
¤j¨{°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤j¨{°Ï½©?®¨½¹C¶é¸ô¤@¬q151~180¸¹,157.79,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,10303,¤g¦a2«Øª«2¨®¦ì0,¥þ,002,³z¤Ñ­í,¦í°Ó¥Î,¥[±j¿j³y,0680310,231.0,0,0,0,µL,µL,14500000,62771,,0.0,0
²M¤ô°Ï,¤g¦a,»ÈÁp¬q1681~1710¦a¸¹,60.97,¦í,,,10303,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2436110,39956,,0.0,0
²M¤ô°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«²M¤ô°Ï©M·ü¸ô¤T¬q30«Ñ91~120¸¹,537.17,,¤@¯ë¹A·~°Ï,¤þºØ«Ø¿v¥Î¦a,10301,¤g¦a4«Øª«4¨®¦ì0,¥þ,001,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0700414,198.72,8,8,4,¦³,µL,6200000,31200,,0.0,0
¨F³À°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¨F³À°Ï¤T³À¨½¦V¤W¸ô¤C¬q1~30¸¹,17.0,¦í,,,10303,¤g¦a1«Øª«1¨®¦ì1,¤Q¥|¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0880913,131.8,3,2,2,¦³,¦³,4100000,31108,©Y¹D¥­­±,0.0,0
¤j¨{°Ï,¤g¦a,ªÀ¸}¬q¤s¤l³»¤p¬q61~90¦a¸¹,28.92,¨ä¥L,,,10304,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,185000,6397,,0.0,0
¨F³À°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¨F³À°Ï¥­µ¥¤­µó31~60¸¹,114.9,¦í,,,10204,¤g¦a2«Øª«1¨®¦ì0,¥þ,004,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1030102,202.51,4,3,4,¦³,µL,11200000,55306,,0.0,0
Às¤«°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«Às¤«°ÏªF®üµó1~30¸¹,73.47,,¤s©Y¦a«O¨|°Ï,¤þºØ«Ø¿v¥Î¦a,10303,¤g¦a1«Øª«1¨®¦ì0,¥þ,003,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0691201,162.53,6,2,3,¦³,µL,7500000,46145,,0.0,0
±ï´Ï°Ï,¤g¦a,±ï´Ï¬q3361~3390¦a¸¹,769.0,¦í,,,10303,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,37684845,49005,,0.0,0
±ï´Ï°Ï,¤g¦a,©¾§µ¬q571~600¦a¸¹,4.41,¦í,,,10304,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,30000,6803,,0.0,0
¨F³À°Ï,¤g¦a,¦ËªL¬q¦ËªL¤p¬q211~240¦a¸¹,0.78,¦í,,,10304,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,20000,0,,0.0,0
·sªÀ°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«·sªÀ°ÏµØÂ×¤Tµó113«Ñ1~30¸¹,81.0,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,10303,¤g¦a3«Øª«1¨®¦ì0,¥þ,004,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0840630,153.53,4,2,3,¦³,µL,4000000,26054,,0.0,0
·sªÀ°Ï,¤g¦a,¤j«n¬q¤j«n¤p¬q361~390¦a¸¹,278.0,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,10303,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2840000,10216,,0.0,0
ªF¶Õ°Ï,¤g¦a,ªF¶Õ¬q¥Û¨¤¤p¬q1~30¦a¸¹,2928.0,,¤s©Y¦a«O¨|°Ï,¹Aªª¥Î¦a,10303,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,6300000,2152,,0.0,0
·sªÀ°Ï,¤g¦a,¤ô©³¼d¬q¤W¤ô©³¼d¤p¬q151~180¦a¸¹,2082.0,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,10303,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,10400000,4995,,0.0,0
ªF¶Õ°Ï,¤g¦a,¤j­T®H¬q4921~4950¦a¸¹,100.0,,¤s©Y¦a«O¨|°Ï,¤þºØ«Ø¿v¥Î¦a,10304,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,600000,6000,,0.0,0
¼æ¤l°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¼æ¤l°Ï³Ó§Q¸ô241~270¸¹,7.15,¦í,,,10303,¤g¦a1«Øª«1¨®¦ì0,¤C¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0900112,57.53,2,1,1,¦³,¦³,3200000,55623,,0.0,0
ªF¶Õ°Ï,¤g¦a,¤¤¤s¬q211~240¦a¸¹,88.25,¦í,,,10304,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2670000,30255,,0.0,0
¼æ¤l°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¼æ¤l°Ï±oºÖµó61~90¸¹,62.01,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì0,¥þ,004,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0831222,179.33,4,2,4,¦³,µL,11500000,64128,,0.0,0
¼æ¤l°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¼æ¤l°Ï¼æ¿³¸ô¤G¬q297«Ñ1~30¸¹,27.03,¦í,,,10303,¤g¦a1«Øª«1¨®¦ì0,ÃM¼Ó¡A¤@¼h,010,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0850110,129.72,0,0,0,µL,µL,3820000,29448,,0.0,0
Ãú®p°Ï,¤g¦a,¥|¼w¬q961~990¦a¸¹,1744.04,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,10303,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,60000000,34403,,0.0,0
¤Ó¥­°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤Ó¥­°Ï¥ú¿³¸ô1801~1830¸¹,95.96,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,10304,¤g¦a1«Øª«1¨®¦ì0,¥þ,002,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0691015,98.82,3,1,1,¦³,µL,2054800,20793,,0.0,0
¤Ó¥­°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤Ó¥­°Ï·s¥Á¸ô65«Ñ1~30¸¹,75.0,¦í,,,10303,¤g¦a1«Øª«1¨®¦ì0,¤@¼h¡A¤G¼h¡AÃM¼Ó¡A¨£¨ä¥Lµn°O¨Æ¶µ,002,©±­±(©±¾Q),¨£¨ä¥Lµn°O¨Æ¶µ,¥[±j¿j³y,0740710,109.48,4,1,3,¦³,µL,7280000,66496,,0.0,0
¤Ó¥­°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤Ó¥­°Ï¥Ã¥­«n¸ô90«Ñ1~30¸¹,191.0,¦í,,,10301,¤g¦a2«Øª«1¨®¦ì0,¥þ,002,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¥[±j¿j³y,0690710,102.1,4,2,2,¦³,µL,7650000,74927,,0.0,0
¤Ó¥­°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤Ó¥­°Ï¾ð§µ¸ô115«Ñ1~30¸¹,8.17,¦í,,,10304,¤g¦a3«Øª«1¨®¦ì0,¤E¼h,012,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0810825,66.96,2,1,1,¦³,¦³,1820000,27180,,0.0,0
¤Ó¥­°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¤Ó¥­°Ï·s¿³¸ô1~30¸¹,16.49,¨ä¥L,,,10304,¤g¦a1«Øª«1¨®¦ì1,¤Q¤G¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1020718,131.87,2,1,1,¦³,¦³,6280000,47623,©Y¹D¥­­±,0.0,0
¤Ó¥­°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¤Ó¥­°ÏªF§ø¸ô31~60¸¹,23.09,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì1,¤G¼h,007,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0830927,111.39,3,2,2,¦³,¦³,3680000,33037,©Y¹D¾÷±ñ,0.0,0
¤Ó¥­°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¤Ó¥­°Ï¥ß¼wµó31~60¸¹,19.94,¦í,,,10303,¤g¦a3«Øª«1¨®¦ì1,¤@¼h¡A¤G¼h¡AÃM¼Ó,007,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0810615,133.17,1,2,2,¦³,¦³,4600000,34542,©Y¹D¥­­±,0.0,0
¤Ó¥­°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤Ó¥­°Ï©y¦wµó31~60¸¹,149.0,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì0,¥þ,004,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1021106,316.58,5,3,6,¦³,µL,23300000,73599,,0.0,0
¤Ó¥­°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¤Ó¥­°Ï·s¿³¤Gµó121~150¸¹,21.46,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì2,¤Q¤T¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1030106,190.03,3,1,2,¦³,¦³,8530000,44888,©Y¹D¥­­±,67.27,0
¦è°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è°Ï¤j¼[¤Qµó1~30¸¹,142.59,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì0,¥þ,005,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1030109,352.45,6,2,2,¦³,µL,48500000,137608,,0.0,0
¦è°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è°Ï¤j¼[¤Qµó1~30¸¹,139.52,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì0,¥þ,005,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1030109,347.06,6,2,2,¦³,µL,51000000,146949,,0.0,0
¦è°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è°Ï¤j¼[¤Qµó1~30¸¹,139.49,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì0,¥þ,005,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1030109,347.17,6,2,2,¦³,µL,52000000,149783,,0.0,0
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_¤Ù°Ï¶i¤Æ¥_¸ô1~30¸¹,13.51,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,005,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0831230,52.76,2,2,1,¦³,µL,3000000,56861,,0.0,0
¥_°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_°Ï¤å©÷ªF¤@µó25«Ñ1~30¸¹,19.25,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì1,¤T¼h,009,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0850216,84.69,3,2,2,¦³,¦³,6700000,79112,©Y¹D¥­­±,13.68,0
«n¤Ù°Ï,¤g¦a,ª¾°ª¬q151~180¦a¸¹,18.52,¤u,,,10304,¤g¦a11«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,450000,24298,,0.0,0
«n¤Ù°Ï,¤g¦a,ª¾°ª¬q151~180¦a¸¹,1.85,¤u,,,10303,¤g¦a11«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,67200,36324,,0.0,0
¯«©£°Ï,¤g¦a,¦`«e¬q541~570¦a¸¹,0.52,¨ä¥L,,,10212,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,13097,0,,0.0,0
±ï´Ï°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«±ï´Ï°Ï«Ø°ê«nµó51«Ñ1~30¸¹,154.0,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì0,¥þ,003,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0820704,275.39,0,0,0,µL,µL,6600000,23966,,0.0,0
¤j¨{°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤j¨{°Ï¹C¶é¸ô¤@¬q103«Ñ4§Ë1~30¸¹,57.02,,¤@¯ë¹A·~°Ï,¤þºØ«Ø¿v¥Î¦a,10303,¤g¦a1«Øª«1¨®¦ì0,¥þ,002,³z¤Ñ­í,¦í°Ó¥Î,¥[±j¿j³y,0691224,87.3,2,2,2,¦³,µL,3250000,37228,,0.0,0
ªF¶Õ°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«ªF¶Õ°Ï¼s¿³¨½¤T¥Áµó241~270¸¹,86.78,°Ó,,,10303,¤g¦a1«Øª«1¨®¦ì0,¤@¼h,001,©±­±(©±¾Q),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,0941011,17.67,0,1,1,¦³,µL,11000000,622524,,0.0,0
¯«©£°Ï,¤g¦a,¦`°ô¬q241~270¦a¸¹,560.0,¹A,,,10303,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,3000000,5357,,0.0,0
«n¤Ù°Ï,¤g¦a,ª¾°ª¬q151~180¦a¸¹,4.94,¤u,,,10304,¤g¦a11«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,120000,24291,,0.0,0
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_¤Ù°Ï¤Ó­ì¸ô¤T¬q243«Ñ1~30¸¹,6.28,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì0,¤»¼h,008,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0821214,33.769999999999996,1,0,1,¦³,¦³,1450000,42938,,0.0,0
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_¤Ù°Ï¿ñ¹ç¸ô¤@¬q1~30¸¹,18.65,¦í,,,10304,¤g¦a1«Øª«1¨®¦ì0,¤C¼h,008,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830420,108.47,3,2,2,¦³,µL,4300000,39642,,0.0,0
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï©÷¥­¸ô¤G¬q1~30¸¹,28.65,¦í,,,10109,¤g¦a1«Øª«1¨®¦ì2,¤C¼h,015,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1030120,257.09000000000003,3,2,2,¦³,¦³,12460000,48466,©Y¹D¥­­±,59.0,0
